Ia,Ib,Ic,RPM,Classe
-441,3,428,1697,7
-432,-26,447,1697,7
-419,-60,470,1697,7
-405,-94,490,1697,7
-392,-123,505,1697,7
-376,-148,515,1697,7
-358,-172,521,1697,7
-340,-197,529,1697,7
-324,-221,537,1697,7
-308,-239,539,1697,7
-292,-251,535,1697,7
-276,-260,529,1697,7
-260,-270,523,1697,7
-242,-284,519,1697,7
-225,-297,515,1697,7
-207,-310,510,1697,7
-188,-322,504,1697,7
-167,-335,497,1697,7
-143,-354,492,1697,7
-115,-380,489,1697,7
-86,-407,486,1697,7
-57,-432,484,1697,7
-29,-458,482,1697,7
5,-488,479,1697,7
42,-520,473,1697,7
79,-548,466,1697,7
111,-572,458,1697,7
139,-590,447,1697,7
167,-604,433,1697,7
196,-617,418,1697,7
219,-630,407,1697,7
237,-637,397,1697,7
249,-639,386,1697,7
259,-636,374,1697,7
271,-631,357,1697,7
284,-626,339,1697,7
296,-619,320,1697,7
307,-610,300,1697,7
317,-597,276,1697,7
330,-579,246,1697,7
347,-558,207,1697,7
368,-537,165,1697,7
389,-516,123,1697,7
407,-493,81,1697,7
425,-467,37,1697,7
447,-442,-11,1697,7
470,-416,-59,1697,7
487,-390,-103,1697,7
500,-365,-141,1697,7
509,-339,-177,1697,7
514,-310,-211,1697,7
521,-286,-243,1697,7
527,-267,-268,1697,7
528,-249,-287,1697,7
522,-231,-299,1697,7
513,-212,-310,1697,7
505,-192,-322,1697,7
498,-172,-335,1697,7
491,-154,-346,1697,7
483,-136,-356,1697,7
473,-117,-365,1697,7
461,-93,-377,1697,7
449,-66,-394,1697,7
440,-37,-414,1697,7
430,-10,-431,1697,7
419,15,-446,1697,7
407,44,-463,1697,7
394,77,-483,1697,7
380,109,-501,1697,7
365,136,-514,1697,7
350,159,-522,1697,7
332,180,-525,1697,7
312,201,-528,1697,7
296,222,-532,1697,7
280,238,-533,1697,7
265,249,-529,1697,7
250,257,-521,1697,7
233,266,-514,1697,7
214,279,-508,1697,7
194,294,-504,1697,7
175,309,-499,1697,7
155,324,-495,1697,7
134,340,-490,1697,7
108,360,-485,1697,7
78,388,-481,1697,7
45,418,-480,1697,7
14,447,-477,1697,7
-16,473,-473,1697,7
-50,500,-467,1697,7
-87,528,-459,1697,7
-122,554,-450,1697,7
-152,575,-441,1697,7
-177,590,-431,1697,7
-201,601,-418,1697,7
-225,610,-403,1697,7
-245,619,-392,1697,7
-261,624,-381,1697,7
-272,624,-371,1697,7
-280,619,-358,1697,7
-290,612,-340,1697,7
-304,603,-318,1697,7
-317,591,-292,1697,7
-330,578,-267,1697,7
-342,564,-241,1697,7
-355,545,-208,1697,7
-373,522,-167,1697,7
-396,500,-121,1697,7
-418,478,-76,1697,7
-438,453,-32,1697,7
-455,426,12,1697,7
-474,399,59,1697,7
-493,373,105,1697,7
-509,348,146,1697,7
-520,324,182,1697,7
-527,300,212,1697,7
-529,274,241,1697,7
-530,250,267,1697,7
-534,232,288,1697,7
-533,216,304,1697,7
-527,200,314,1697,7
-517,181,323,1697,7
-507,160,334,1697,7
-497,137,347,1697,7
-487,116,360,1697,7
-480,97,371,1697,7
-472,78,382,1697,7
-461,54,395,1697,7
-449,25,413,1697,7
-438,-7,434,1697,7
-426,-37,453,1697,7
-414,-64,468,1697,7
-402,-91,483,1697,7
-387,-122,500,1697,7
-372,-153,516,1697,7
-355,-179,526,1697,7
-340,-200,532,1697,7
-323,-218,533,1697,7
-303,-236,531,1697,7
-286,-253,531,1697,7
-271,-268,532,1697,7
-255,-279,527,1697,7
-240,-287,520,1697,7
-223,-296,512,1697,7
-202,-309,504,1697,7
-179,-325,498,1697,7
-157,-343,494,1697,7
-137,-360,492,1697,7
-115,-380,489,1697,7
-89,-403,486,1697,7
-56,-432,484,1697,7
-20,-465,480,1697,7
15,-494,475,1697,7
46,-519,469,1697,7
78,-543,461,1697,7
113,-568,451,1697,7
146,-590,441,1697,7
174,-608,431,1697,7
196,-620,421,1697,7
215,-627,409,1697,7
234,-631,395,1697,7
251,-635,382,1697,7
264,-638,371,1697,7
275,-637,360,1697,7
282,-631,346,1697,7
291,-620,326,1697,7
305,-607,299,1697,7
319,-591,269,1697,7
333,-576,239,1697,7
348,-560,208,1697,7
363,-540,173,1697,7
383,-518,131,1697,7
407,-493,82,1697,7
431,-468,33,1697,7
449,-442,-12,1697,7
464,-415,-54,1697,7
479,-387,-97,1697,7
495,-361,-140,1697,7
509,-337,-179,1697,7
517,-313,-211,1697,7
520,-291,-237,1697,7
520,-268,-260,1697,7
518,-246,-280,1697,7
518,-230,-297,1697,7
517,-215,-311,1697,7
510,-198,-320,1697,7
499,-180,-327,1697,7
487,-157,-338,1697,7
476,-133,-352,1697,7
468,-112,-366,1697,7
460,-91,-379,1697,7
452,-71,-391,1697,7
443,-48,-406,1697,7
432,-18,-424,1697,7
420,16,-447,1697,7
407,49,-467,1697,7
393,78,-483,1697,7
379,103,-495,1697,7
364,131,-508,1697,7
349,159,-520,1697,7
332,183,-528,1697,7
315,203,-532,1697,7
299,218,-531,1697,7
281,232,-527,1697,7
264,246,-524,1697,7
249,260,-524,1697,7
234,272,-520,1697,7
217,281,-513,1697,7
199,291,-505,1697,7
177,305,-498,1697,7
153,324,-493,1697,7
129,345,-490,1697,7
105,367,-487,1697,7
81,390,-487,1697,7
54,415,-485,1697,7
20,446,-482,1697,7
-19,479,-478,1697,7
-56,510,-471,1697,7
-88,533,-463,1697,7
-118,553,-452,1697,7
-150,573,-441,1697,7
-180,593,-430,1697,7
-205,608,-420,1697,7
-225,617,-410,1697,7
-241,621,-398,1697,7
-256,622,-384,1697,7
-271,622,-370,1697,7
-284,622,-357,1697,7
-294,619,-344,1697,7
-302,611,-327,1697,7
-311,598,-305,1697,7
-326,582,-275,1697,7
-343,565,-240,1697,7
-359,545,-204,1697,7
-375,526,-169,1697,7
-392,507,-132,1697,7
-412,484,-88,1697,7
-437,458,-38,1697,7
-461,433,12,1697,7
-480,406,58,1697,7
-492,379,98,1697,7
-503,350,138,1697,7
-515,323,177,1697,7
-527,301,212,1697,7
-533,278,240,1697,7
-534,257,262,1697,7
-531,236,281,1697,7
-525,215,298,1697,7
-521,197,312,1697,7
-519,181,325,1697,7
-512,165,335,1697,7
-501,147,342,1697,7
-490,126,352,1697,7
-479,101,367,1697,7
-469,75,383,1697,7
-460,51,398,1697,7
-452,29,413,1697,7
-444,5,429,1697,7
-432,-25,447,1697,7
-419,-61,470,1697,7
-404,-95,490,1697,7
-389,-124,504,1697,7
-372,-148,512,1697,7
-356,-173,520,1697,7
-340,-198,530,1697,7
-324,-220,536,1697,7
-307,-237,537,1697,7
-291,-250,534,1697,7
-274,-262,528,1697,7
-256,-274,523,1697,7
-239,-288,519,1697,7
-223,-300,517,1697,7
-205,-311,510,1697,7
-186,-322,502,1697,7
-165,-338,496,1697,7
-139,-359,492,1697,7
-111,-384,489,1697,7
-83,-409,487,1697,7
-57,-435,486,1697,7
-28,-461,484,1697,7
6,-491,480,1697,7
45,-523,474,1697,7
82,-553,466,1697,7
114,-575,457,1697,7
142,-591,445,1697,7
170,-605,432,1697,7
197,-621,420,1697,7
219,-632,409,1697,7
236,-639,399,1697,7
249,-641,388,1697,7
262,-638,373,1697,7
275,-634,356,1697,7
287,-629,339,1697,7
298,-623,322,1697,7
307,-612,302,1697,7
316,-598,278,1697,7
331,-581,246,1697,7
351,-560,206,1697,7
370,-538,164,1697,7
389,-517,124,1697,7
407,-496,85,1697,7
426,-471,40,1697,7
448,-444,-9,1697,7
471,-418,-58,1697,7
488,-392,-103,1697,7
499,-364,-141,1697,7
506,-337,-176,1697,7
514,-311,-210,1697,7
522,-289,-241,1697,7
526,-269,-265,1697,7
525,-251,-282,1697,7
520,-232,-296,1697,7
513,-211,-310,1697,7
504,-190,-323,1697,7
499,-172,-336,1697,7
492,-155,-347,1697,7
481,-137,-354,1697,7
471,-117,-364,1697,7
460,-91,-379,1697,7
449,-62,-397,1697,7
439,-35,-414,1697,7
430,-11,-430,1697,7
421,14,-446,1697,7
409,43,-463,1697,7
394,77,-483,1697,7
379,110,-502,1697,7
363,138,-514,1697,7
346,161,-520,1697,7
329,181,-523,1697,7
312,203,-528,1697,7
296,222,-532,1697,7
280,237,-531,1697,7
265,248,-527,1697,7
249,257,-520,1697,7
229,269,-513,1697,7
210,283,-508,1697,7
192,297,-504,1697,7
173,311,-499,1697,7
154,324,-494,1697,7
133,341,-489,1697,7
105,364,-485,1697,7
73,393,-482,1697,7
42,421,-480,1697,7
14,448,-479,1697,7
-16,475,-476,1697,7
-50,501,-469,1697,7
-88,530,-460,1697,7
-124,557,-452,1697,7
-154,577,-442,1697,7
-178,591,-430,1697,7
-202,601,-417,1697,7
-225,611,-405,1697,7
-244,620,-394,1697,7
-259,624,-383,1697,7
-270,624,-373,1697,7
-280,619,-358,1697,7
-292,612,-339,1697,7
-305,604,-317,1697,7
-318,594,-294,1697,7
-329,581,-270,1697,7
-340,565,-244,1697,7
-355,546,-209,1697,7
-376,524,-166,1697,7
-399,502,-120,1697,7
-419,479,-77,1697,7
-437,455,-34,1697,7
-455,430,9,1697,7
-474,402,56,1697,7
-494,375,103,1697,7
-510,350,145,1697,7
-520,324,181,1697,7
-524,298,211,1697,7
-528,274,239,1697,7
-532,253,265,1697,7
-533,235,285,1697,7
-531,218,300,1697,7
-525,201,311,1697,7
-516,180,323,1697,7
-505,157,335,1697,7
-497,137,348,1697,7
-490,118,360,1697,7
-481,100,370,1697,7
-471,79,380,1697,7
-460,53,396,1697,7
-448,22,416,1697,7
-437,-9,436,1697,7
-426,-37,453,1697,7
-417,-61,469,1697,7
-405,-89,484,1697,7
-388,-122,501,1697,7
-372,-153,516,1697,7
-354,-181,527,1697,7
-338,-201,531,1697,7
-321,-218,531,1697,7
-304,-236,532,1697,7
-288,-252,533,1697,7
-272,-266,531,1697,7
-257,-276,526,1697,7
-241,-285,519,1697,7
-221,-296,511,1697,7
-200,-310,504,1697,7
-179,-327,499,1697,7
-159,-343,496,1697,7
-139,-360,493,1697,7
-116,-378,489,1697,7
-88,-404,487,1697,7
-53,-435,484,1697,7
-19,-466,480,1697,7
13,-494,476,1697,7
43,-519,472,1697,7
75,-542,463,1697,7
111,-567,453,1697,7
145,-591,442,1697,7
173,-609,432,1697,7
195,-619,421,1697,7
214,-625,408,1697,7
232,-631,396,1697,7
248,-636,385,1697,7
262,-637,373,1697,7
271,-635,361,1697,7
281,-630,346,1697,7
293,-620,324,1697,7
306,-607,298,1697,7
320,-592,269,1697,7
333,-578,241,1697,7
346,-560,211,1697,7
362,-540,174,1697,7
385,-518,129,1697,7
410,-493,79,1697,7
431,-467,32,1697,7
449,-443,-11,1697,7
464,-417,-52,1697,7
479,-388,-96,1697,7
495,-362,-140,1697,7
510,-337,-180,1697,7
518,-312,-213,1697,7
519,-288,-238,1697,7
519,-266,-260,1697,7
519,-248,-279,1697,7
519,-231,-296,1697,7
516,-215,-309,1697,7
508,-198,-319,1697,7
498,-178,-329,1697,7
486,-154,-342,1697,7
476,-131,-355,1697,7
470,-112,-368,1697,7
462,-92,-380,1697,7
453,-72,-391,1697,7
443,-47,-406,1697,7
432,-14,-428,1697,7
420,20,-450,1697,7
408,50,-469,1697,7
396,76,-484,1697,7
383,101,-496,1697,7
366,130,-508,1697,7
349,159,-521,1697,7
332,184,-529,1697,7
315,203,-532,1697,7
298,218,-530,1697,7
282,231,-527,1697,7
267,245,-526,1697,7
252,258,-524,1697,7
235,269,-518,1697,7
218,279,-511,1697,7
198,291,-504,1697,7
175,306,-497,1697,7
152,325,-493,1697,7
129,346,-491,1697,7
107,366,-488,1697,7
83,388,-487,1697,7
54,415,-485,1697,7
18,447,-482,1697,7
-21,480,-477,1697,7
-55,508,-471,1697,7
531,-205,-334,1724,8
523,-189,-344,1724,8
512,-170,-351,1724,8
499,-147,-362,1724,8
487,-122,-375,1724,8
477,-101,-386,1724,8
468,-83,-395,1724,8
459,-63,-407,1724,8
449,-39,-421,1724,8
438,-9,-440,1724,8
425,25,-462,1724,8
413,56,-481,1724,8
401,82,-495,1724,8
388,106,-506,1724,8
371,135,-518,1724,8
353,166,-532,1724,8
335,192,-540,1724,8
316,212,-542,1724,8
299,228,-541,1724,8
280,243,-537,1724,8
261,257,-533,1724,8
243,272,-530,1724,8
226,285,-525,1724,8
209,293,-517,1724,8
190,302,-508,1724,8
168,316,-500,1724,8
144,333,-493,1724,8
122,351,-488,1724,8
99,370,-484,1724,8
76,391,-483,1724,8
49,415,-480,1724,8
15,445,-477,1724,8
-22,478,-473,1724,8
-57,507,-467,1724,8
-87,530,-460,1724,8
-116,549,-450,1724,8
-150,570,-437,1724,8
-183,590,-425,1724,8
-210,606,-414,1724,8
-232,616,-402,1724,8
-249,620,-389,1724,8
-264,621,-375,1724,8
-279,620,-360,1724,8
-293,621,-346,1724,8
-305,619,-333,1724,8
-312,612,-318,1724,8
-322,601,-297,1724,8
-336,587,-268,1724,8
-352,570,-235,1724,8
-366,551,-203,1724,8
-381,533,-170,1724,8
-399,514,-132,1724,8
-420,492,-89,1724,8
-446,468,-39,1724,8
-471,444,11,1724,8
-491,419,56,1724,8
-503,392,95,1724,8
-514,363,136,1724,8
-528,335,178,1724,8
-540,311,215,1724,8
-547,287,247,1724,8
-548,263,272,1724,8
-545,240,291,1724,8
-266,614,-367,1724,8
-278,608,-349,1724,8
-292,602,-329,1724,8
-304,594,-309,1724,8
-316,583,-285,1724,8
-327,569,-260,1724,8
-340,552,-229,1724,8
-361,532,-189,1724,8
-385,511,-144,1724,8
-406,488,-99,1724,8
-426,466,-57,1724,8
-444,443,-15,1724,8
-464,417,31,1724,8
-486,391,79,1724,8
-505,366,124,1724,8
-516,339,162,1724,8
-521,313,193,1724,8
-525,288,222,1724,8
-529,266,249,1724,8
-533,247,272,1724,8
-532,229,289,1724,8
-526,211,302,1724,8
-517,191,314,1724,8
-507,168,326,1724,8
-499,148,338,1724,8
-493,131,350,1724,8
-485,113,360,1724,8
-475,94,370,1724,8
-465,69,384,1724,8
-454,40,403,1724,8
-443,10,423,1724,8
-433,-18,441,1724,8
-425,-43,458,1724,8
-415,-68,473,1724,8
-401,-99,490,1724,8
-385,-131,507,1724,8
-369,-159,519,1724,8
-351,-181,524,1724,8
-334,-199,525,1724,8
-317,-217,526,1724,8
-302,-234,528,1724,8
-286,-248,527,1724,8
-270,-260,523,1724,8
-253,-270,517,1724,8
-235,-281,509,1724,8
-215,-294,502,1724,8
-194,-310,498,1724,8
-174,-326,494,1724,8
-155,-342,490,1724,8
-134,-359,487,1724,8
-107,-382,484,1724,8
-76,-412,483,1724,8
-42,-443,480,1724,8
-10,-472,477,1724,8
19,-497,474,1724,8
49,-521,467,1724,8
84,-546,459,1724,8
118,-571,450,1724,8
148,-591,439,1724,8
173,-604,428,1724,8
192,-611,416,1724,8
211,-617,403,1724,8
229,-623,391,1724,8
244,-626,379,1724,8
255,-626,368,1724,8
265,-622,355,1724,8
276,-614,335,1724,8
290,-602,309,1724,8
304,-590,283,1724,8
318,-577,256,1724,8
331,-561,226,1724,8
346,-542,192,1724,8
368,-522,150,1724,8
393,-499,101,1724,8
417,-475,53,1724,8
436,-451,9,1724,8
453,-426,-32,1724,8
469,-399,-76,1724,8
487,-372,-121,1724,8
503,-348,-162,1724,8
513,-323,-197,1724,8
516,-299,-224,1724,8
516,-276,-248,1724,8
516,-255,-269,1724,8
516,-237,-287,1724,8
514,-221,-302,1724,8
508,-205,-311,1724,8
499,-187,-321,1724,8
488,-164,-333,1724,8
477,-140,-346,1724,8
469,-119,-360,1724,8
462,-100,-371,1724,8
452,-81,-382,1724,8
443,-58,-396,1724,8
433,-28,-416,1724,8
422,6,-439,1724,8
410,36,-458,1724,8
399,63,-474,1724,8
388,87,-487,1724,8
372,114,-499,1724,8
356,143,-512,1724,8
339,170,-522,1724,8
322,191,-526,1724,8
305,206,-524,1724,8
288,219,-520,1724,8
271,234,-519,1724,8
255,248,-516,1724,8
239,259,-512,1724,8
223,268,-506,1724,8
205,279,-499,1724,8
183,293,-491,1724,8
161,310,-486,1724,8
138,330,-484,1724,8
115,350,-481,1724,8
93,370,-479,1724,8
67,394,-477,1724,8
32,425,-474,1724,8
-4,458,-471,1724,8
-38,487,-466,1724,8
-68,511,-461,1724,8
-97,532,-453,1724,8
-129,552,-441,1724,8
-160,572,-430,1724,8
-188,589,-419,1724,8
-210,600,-408,1724,8
-225,604,-397,1724,8
-240,605,-384,1724,8
-256,607,-370,1724,8
-269,607,-357,1724,8
-279,605,-344,1724,8
-288,599,-330,1724,8
-299,589,-309,1724,8
-313,574,-279,1724,8
-329,558,-247,1724,8
-345,542,-215,1724,8
-360,524,-182,1724,8
-376,505,-146,1724,8
-398,483,-102,1724,8
-424,459,-51,1724,8
-449,434,-1,1724,8
-468,409,43,1724,8
-482,384,82,1724,8
-494,356,123,1724,8
-506,328,163,1724,8
-519,304,201,1724,8
-527,281,232,1724,8
-528,258,256,1724,8
-524,236,274,1724,8
-520,215,291,1724,8
-517,198,306,1724,8
-513,182,319,1724,8
-506,165,328,1724,8
-497,148,337,1724,8
-486,126,349,1724,8
-475,101,363,1724,8
-466,78,378,1724,8
-458,55,392,1724,8
-450,35,405,1724,8
-442,12,419,1724,8
-430,-19,439,1724,8
-418,-54,462,1724,8
-404,-86,482,1724,8
-391,-113,495,1724,8
-378,-135,504,1724,8
-361,-159,512,1724,8
-343,-186,522,1724,8
-326,-210,529,1724,8
-309,-230,531,1724,8
-292,-243,527,1724,8
-274,-254,521,1724,8
-258,-266,516,1724,8
-241,-278,513,1724,8
-224,-291,509,1724,8
-208,-302,503,1724,8
-190,-313,496,1724,8
-167,-329,489,1724,8
-143,-348,485,1724,8
-117,-371,482,1724,8
-92,-394,480,1724,8
-68,-417,480,1724,8
-42,-442,479,1724,8
-7,-472,475,1724,8
31,-505,470,1724,8
66,-533,462,1724,8
96,-555,455,1724,8
123,-572,445,1724,8
152,-587,431,1724,8
181,-603,418,1724,8
205,-616,408,1724,8
225,-624,397,1724,8
238,-626,385,1724,8
250,-624,370,1724,8
262,-621,355,1724,8
274,-617,340,1724,8
285,-612,324,1724,8
294,-603,306,1724,8
306,-592,283,1724,8
320,-576,252,1724,8
338,-557,215,1724,8
357,-537,177,1724,8
374,-518,140,1724,8
391,-498,102,1724,8
411,-474,58,1724,8
437,-449,7,1724,8
461,-424,-42,1724,8
477,-397,-86,1724,8
489,-372,-123,1724,8
497,-346,-158,1724,8
505,-319,-194,1724,8
514,-295,-226,1724,8
520,-274,-254,1724,8
520,-253,-275,1724,8
514,-233,-289,1724,8
506,-213,-301,1724,8
500,-195,-313,1724,8
494,-178,-325,1724,8
487,-162,-335,1724,8
478,-143,-344,1724,8
468,-123,-355,1724,8
458,-98,-369,1724,8
447,-72,-386,1724,8
440,-48,-402,1724,8
433,-26,-418,1724,8
425,-4,-432,1724,8
414,25,-450,1724,8
401,60,-472,1724,8
387,93,-491,1724,8
372,119,-503,1724,8
357,140,-510,1724,8
342,160,-514,1724,8
324,182,-520,1724,8
308,204,-525,1724,8
290,221,-525,1724,8
273,234,-521,1724,8
256,243,-514,1724,8
239,254,-508,1724,8
222,267,-504,1724,8
205,280,-500,1724,8
187,293,-495,1724,8
168,307,-490,1724,8
146,324,-486,1724,8
119,347,-481,1724,8
90,374,-480,1724,8
62,401,-479,1724,8
35,427,-479,1724,8
8,452,-477,1724,8
-25,481,-473,1724,8
-63,513,-467,1724,8
-98,540,-459,1724,8
-128,560,-449,1724,8
-152,574,-440,1724,8
-176,586,-428,1724,8
-201,598,-415,1724,8
-223,608,-404,1724,8
-241,615,-392,1724,8
-254,615,-380,1724,8
-264,611,-365,1724,8
-276,605,-348,1724,8
-288,600,-330,1724,8
-300,592,-310,1724,8
-312,581,-287,1724,8
-325,567,-261,1724,8
-341,550,-227,1724,8
-361,530,-186,1724,8
-384,510,-143,1724,8
-405,489,-101,1724,8
-423,467,-61,1724,8
-442,444,-18,1724,8
-465,418,31,1724,8
-488,393,79,1724,8
-505,367,123,1724,8
-514,341,159,1724,8
-519,316,189,1724,8
-524,291,219,1724,8
-529,269,246,1724,8
-533,249,270,1724,8
-532,230,289,1724,8
-524,210,301,1724,8
-514,189,312,1724,8
-505,168,323,1724,8
-497,150,335,1724,8
-491,132,346,1724,8
-483,114,357,1724,8
-474,94,369,1724,8
-463,67,385,1724,8
-452,37,404,1724,8
-444,10,423,1724,8
-435,-16,440,1724,8
-426,-40,456,1724,8
-415,-67,472,1724,8
-402,-100,492,1724,8
-386,-132,509,1724,8
-368,-159,518,1724,8
-352,-179,523,1724,8
-337,-195,524,1724,8
-320,-214,525,1724,8
-303,-232,528,1724,8
-286,-248,527,1724,8
-269,-261,523,1724,8
-252,-270,515,1724,8
-234,-280,507,1724,8
-215,-293,502,1724,8
-196,-307,497,1724,8
-176,-323,493,1724,8
-156,-340,489,1724,8
-134,-359,486,1724,8
-106,-383,483,1724,8
-74,-413,482,1724,8
-43,-443,481,1724,8
-12,-471,479,1724,8
16,-496,475,1724,8
48,-520,469,1724,8
85,-549,460,1724,8
119,-573,450,1724,8
147,-590,439,1724,8
169,-601,429,1724,8
188,-608,417,1724,8
208,-615,404,1724,8
227,-622,392,1724,8
243,-626,380,1724,8
254,-625,368,1724,8
263,-620,354,1724,8
274,-610,334,1724,8
287,-601,311,1724,8
301,-589,285,1724,8
314,-575,258,1724,8
328,-560,228,1724,8
346,-542,192,1724,8
368,-520,148,1724,8
392,-498,101,1724,8
415,-475,55,1724,8
434,-452,13,1724,8
450,-427,-28,1724,8
468,-400,-74,1724,8
488,-374,-120,1724,8
503,-349,-161,1724,8
510,-323,-194,1724,8
513,-300,-220,1724,8
513,-278,-243,1724,8
514,-258,-265,1724,8
517,-240,-284,1724,8
515,-224,-300,1724,8
507,-206,-310,1724,8
496,-186,-319,1724,8
485,-164,-330,1724,8
476,-142,-343,1724,8
468,-121,-356,1724,8
460,-103,-367,1724,8
452,-82,-379,1724,8
443,-57,-396,1724,8
432,-26,-417,1724,8
421,6,-438,1724,8
411,34,-457,1724,8
401,59,-472,1724,8
389,84,-484,1724,8
374,114,-500,1724,8
357,144,-514,1724,8
339,170,-522,1724,8
322,188,-524,1724,8
307,202,-522,1724,8
290,216,-520,1724,8
274,231,-519,1724,8
258,246,-518,1724,8
241,259,-514,1724,8
223,268,-506,1724,8
204,278,-497,1724,8
184,291,-491,1724,8
163,309,-487,1724,8
140,328,-484,1724,8
118,347,-481,1724,8
94,369,-479,1724,8
65,395,-477,1724,8
31,426,-473,1724,8
-4,458,-471,1724,8
-37,486,-467,1724,8
-66,509,-461,1724,8
-95,530,-453,1724,8
-130,553,-441,1724,8
-162,574,-430,1724,8
-188,589,-419,1724,8
-207,597,-408,1724,8
-222,601,-397,1724,8
-238,604,-384,1724,8
-254,606,-371,1724,8
-268,608,-359,1724,8
-279,606,-346,1724,8
-287,598,-330,1724,8
-297,586,-308,1724,8
-311,572,-279,1724,8
-328,557,-247,1724,8
-343,540,-216,1724,8
-358,524,-183,1724,8
-377,505,-146,1724,8
-400,482,-100,1724,8
-425,458,-49,1724,8
-449,434,-2,1724,8
-467,410,40,1724,8
-480,384,80,1724,8
-493,356,122,1724,8
-509,330,164,1724,8
-521,306,201,1724,8
-527,282,231,1724,8
-526,260,253,1724,8
-523,238,271,1724,8
-520,218,288,1724,8
-518,201,303,1724,8
-515,186,317,1724,8
-508,169,327,1724,8
-496,149,335,1724,8
-485,126,346,1724,8
-474,102,360,1724,8
-465,79,375,1724,8
-457,57,389,1724,8
-450,36,403,1724,8
-441,11,419,1724,8
-429,-21,440,1724,8
-417,-56,462,1724,8
-404,-86,481,1724,8
-392,-111,494,1724,8
-378,-133,503,1724,8
-362,-161,513,1724,8
-345,-189,525,1724,8
-327,-212,531,1724,8
-309,-230,531,1724,8
-293,-241,526,1724,8
-276,-252,521,1724,8
-259,-265,517,1724,8
-243,-278,514,1724,8
-227,-291,511,1724,8
-210,-301,505,1724,8
-190,-312,496,1724,8
-168,-327,489,1724,8
-143,-347,484,1724,8
-118,-369,481,1724,8
-93,-392,479,1724,8
-69,-416,480,1724,8
-40,-443,479,1724,8
-4,-475,474,1724,8
33,-507,469,1724,8
67,-534,463,1724,8
96,-555,455,1724,8
124,-571,444,1724,8
155,-589,430,1724,8
184,-606,418,1724,8
208,-618,406,1724,8
225,-624,395,1724,8
237,-625,384,1724,8
250,-623,370,1724,8
262,-620,355,1724,8
275,-618,340,1724,8
286,-614,325,1724,8
295,-605,307,1724,8
306,-591,282,1724,8
320,-574,250,1724,8
338,-556,214,1724,8
356,-536,176,1724,8
374,-517,139,1724,8
392,-497,100,1724,8
415,-473,54,1724,8
440,-448,2,1724,8
462,-422,-46,1724,8
478,-397,-87,1724,8
489,-372,-123,1724,8
497,-345,-160,1724,8
508,-318,-197,1724,8
517,-294,-230,1724,8
521,-272,-257,1724,8
519,-252,-275,1724,8
513,-233,-288,1724,8
506,-214,-300,1724,8
500,-196,-313,1724,8
496,-180,-325,1724,8
490,-164,-335,1724,8
478,-144,-344,1724,8
467,-122,-354,1724,8
456,-98,-368,1724,8
446,-72,-384,1724,8
438,-48,-400,1724,8
431,-26,-416,1724,8
423,-2,-432,1724,8
412,29,-452,1724,8
399,64,-474,1724,8
385,95,-492,1724,8
372,119,-503,1724,8
357,139,-509,1724,8
340,162,-515,1724,8
323,186,-523,1724,8
306,208,-527,1724,8
288,224,-526,1724,8
272,234,-520,1724,8
257,243,-513,1724,8
240,254,-508,1724,8
223,267,-504,1724,8
206,281,-501,1724,8
187,293,-496,1724,8
167,306,-489,1724,8
145,323,-483,1724,8
118,346,-479,1724,8
90,372,-478,1724,8
62,398,-477,1724,8
36,424,-477,1724,8
7,452,-476,1724,8
-28,483,-472,1724,8
-66,513,-465,1724,8
-99,539,-458,1724,8
-127,559,-450,1724,8
-151,573,-440,1724,8
-178,586,-426,1724,8
-203,599,-414,1724,8
-225,609,-402,1724,8
-242,614,-390,1724,8
-253,614,-379,1724,8
-266,614,-367,1724,8
-278,608,-349,1724,8
-292,602,-329,1724,8
-304,594,-309,1724,8
-316,583,-285,1724,8
-327,569,-260,1724,8
-340,552,-229,1724,8
-361,532,-189,1724,8
-385,511,-144,1724,8
-406,488,-99,1724,8
-426,466,-57,1724,8
-444,443,-15,1724,8
-464,417,31,1724,8
-486,391,79,1724,8
-505,366,124,1724,8
-516,339,162,1724,8
-521,313,193,1724,8
-525,288,222,1724,8
-529,266,249,1724,8
-533,247,272,1724,8
-532,229,289,1724,8
-526,211,302,1724,8
-517,191,314,1724,8
-507,168,326,1724,8
-499,148,338,1724,8
-493,131,350,1724,8
-485,113,360,1724,8
-475,94,370,1724,8
-465,69,384,1724,8
-454,40,403,1724,8
-443,10,423,1724,8
-433,-18,441,1724,8
-425,-43,458,1724,8
-415,-68,473,1724,8
-401,-99,490,1724,8
-385,-131,507,1724,8
-369,-159,519,1724,8
-351,-181,524,1724,8
-334,-199,525,1724,8
-317,-217,526,1724,8
-302,-234,528,1724,8
-286,-248,527,1724,8
-270,-260,523,1724,8
-253,-270,517,1724,8
-235,-281,509,1724,8
-215,-294,502,1724,8
-194,-310,498,1724,8
-174,-326,494,1724,8
-155,-342,490,1724,8
-134,-359,487,1724,8
-107,-382,484,1724,8
-76,-412,483,1724,8
-42,-443,480,1724,8
-10,-472,477,1724,8
19,-497,474,1724,8
49,-521,467,1724,8
84,-546,459,1724,8
118,-571,450,1724,8
148,-591,439,1724,8
173,-604,428,1724,8
192,-611,416,1724,8
211,-617,403,1724,8
